,Unnamed: 0,has_latitude,has_longitude,opening_hours,facility_type,architecturalBarriers,name,sport,has_capacity,menu,hiking,has_osmID,has_contactPoint
233,233,46.06576156616211,11.136981010437012,,parking,ab_95070,,,,,,270721080,cp_9600926157
234,234,46.01945877075195,11.105284690856934,,parking,ab_56094,,,,,,272762419,cp_1278482234
235,235,46.07114791870117,11.185904502868652,,parking,ab_38971,,,,,,274233033,cp_5060802000
236,236,46.01973342895508,11.108115196228027,,parking,ab_96431,,,,,,275986622,cp_9599799416
237,237,46.01673126220703,11.107073783874512,,parking,ab_51136,,,,,,275988553,cp_1432295963
238,238,46.01179504394531,11.105475425720217,,parking,ab_81401,,,,,,276691077,cp_8839649220
239,239,46.01573944091797,11.105806350708008,,parking,ab_88158,,,,,,277085517,cp_7337208938
240,240,46.0178337097168,11.10744571685791,,parking,ab_40514,,,,,,277087207,cp_7273841082
241,241,46.01913070678711,11.104949951171877,,parking,ab_59538,,,,,,277087562,cp_5601196783
242,242,46.0709114074707,11.189905166625977,,viewpoint,ab_89681,,,,,,277934516,cp_6734419128
243,243,46.067474365234375,11.184715270996094,,information,ab_79324,,,,,,277935176,cp_7915176875
244,244,46.06622695922852,11.156039237976074,,cafe,ab_5748,'Open',,,,,279462366,cp_9613603411
245,245,46.01767349243164,11.105069160461426,,pitch,ab_25920,,volleyball,,,,279578864,cp_2882249676
246,246,46.09129333496094,11.166438102722168,,parking,ab_45134,,,,,,282421622,cp_9601047767
247,247,46.13203430175781,11.141654014587402,,parking,ab_34128,,,,,,282793806,cp_8585851466
248,248,46.131797790527344,11.141878128051758,,picnic_site,ab_4502,,,,,,282793809,cp_4274937035
249,249,46.06475830078125,11.150452613830566,,restaurant,ab_94331,'Pizzeria OroStube',,,pizza,,288938675,cp_1812636399
250,250,46.06612396240234,11.15481948852539,,restaurant,ab_65798,'Pizzeria Salesà',,50,pizza,,289225782,cp_8257615668
251,251,46.06029891967773,11.158148765563965,,parking,ab_18483,,,,,,289245103,cp_2666865751
252,252,46.02384948730469,11.180241584777832,,information,ab_65738,'Vigolo Vattaro - Rif. Maranza',,,,yes,290675889,cp_9350528691
253,253,46.07697296142578,11.141749382019045,,library,ab_55126,'Biblioteca Argentario',,,,,292004245,cp_2471273004
254,254,46.07527160644531,11.13790225982666,Tu-Su 12:00-14:00; Tu-Su 18:30-23:00,restaurant,ab_11353,'Pizzeria Quattro Stagioni',,,pizza,,292021580,cp_2791212224
255,255,46.0760498046875,11.146743774414062,,pub,ab_17913,,,,,,292021803,cp_8562746989
256,256,46.06932067871094,11.075325965881348,,parking,ab_72880,,,,,,293333188,cp_1923803214
257,257,46.05065536499024,11.069311141967772,,parking,ab_71049,,,,,,293333189,cp_8504948826
258,258,46.05016326904297,11.067954063415527,,parking,ab_78347,,,,,,293333190,cp_4161338423
259,259,46.04823303222656,11.065044403076172,,parking,ab_49239,,,,,,293333192,cp_6583053098
260,260,46.0429573059082,11.06399917602539,,parking,ab_56737,,,,,,293333194,cp_4688245998
261,261,46.04452896118164,11.06091022491455,,parking,ab_83344,,,,,,293333195,cp_2469717444
262,262,46.041542053222656,11.06017780303955,,parking,ab_24586,,,,,,293333196,cp_7330573011
263,263,46.06504440307617,11.041987419128418,,attraction,ab_29504,"""Santuario e Monastero Sant'Anna""",,,,,293338582,cp_5705702023
264,264,46.089115142822266,11.131258964538574,,cafe,ab_57350,,,,,,298086065,cp_1454125031
265,265,46.093971252441406,11.130589485168455,"Mo-Su 11:30-14:30, 18:00-23:30",restaurant,ab_76881,'Ristorante Ai Canopi',,,pizza;indian,,298086066,cp_2129255991
266,266,45.9627571105957,11.01158046722412,,information,ab_76296,'La Becca',,,,yes,307213801,cp_2365503437
267,267,45.97666931152344,11.15127658843994,,information,ab_27475,,,,,yes,308828312,cp_3128388382
268,268,46.06135940551758,11.150179862976074,,playground,ab_60684,,,,,,361378960,cp_4674137556
269,269,46.07114410400391,11.124173164367676,,hotel,ab_98196,'Hotel America',,,,,364822145,cp_5258375010
270,270,46.08648300170898,11.121068000793455,,playground,ab_98799,,,,,,365499675,cp_1429661727
271,271,46.08723068237305,11.12135887145996,,cafe,ab_7869,'Caffè al Parco',,,,,365499676,cp_1969485219
272,272,46.04070281982422,11.154743194580078,,parking,ab_57332,,,,,,365500220,cp_2539057458
273,273,46.0540885925293,11.169154167175291,,viewpoint,ab_69481,,,,,,365500517,cp_8665703040
274,274,46.091434478759766,11.160911560058594,,viewpoint,ab_86880,,,,,,380875070,cp_6894694431
275,275,46.07389068603516,11.184059143066406,,viewpoint,ab_79049,'Cima Celva',,,,,391038683,cp_4109692966
276,276,46.04288101196289,11.180010795593262,,parking,ab_61076,,,,,,392387072,cp_3331508320
277,277,46.06456756591797,11.095208168029783,,hostel,ab_7878,'Agritur DEPEDRI',,,,,417327450,cp_6367809460
278,278,46.0532455444336,11.181929588317873,,information,ab_7518,'Spiaz de le Patate',,,,,424308123,cp_4233345176
279,279,46.04315185546875,11.037962913513184,,parking,ab_4026,,,,,,424453247,cp_9450421522
280,280,46.05796813964844,11.132525444030762,,cafe,ab_8140,'Blu Bar',,,,,427941701,cp_1138279050
281,281,46.044918060302734,11.128463745117188,,parking,ab_79761,'Parcheggio Big Center',,,,,427963801,cp_7350453671
282,282,46.04830932617188,11.12391757965088,,pitch,ab_31829,,table_tennis,,,,428313932,cp_9939316871
283,283,46.05174255371094,11.127649307250977,,library,ab_93533,'Biblioteca Clarina',,,,,428313995,cp_9372510011
284,284,46.04923629760742,11.1295804977417,,parking,ab_83281,,,,,,428314033,cp_7478572480
285,285,46.04821014404297,11.12411880493164,,playground,ab_35165,,,,,,428314137,cp_8078708088
286,286,46.047508239746094,11.126131057739258,Mo-Su 08:00-24:00,restaurant,ab_50583,'Pizzorante Bar Groff',,,,,428639276,cp_1707478847
287,287,46.05600357055664,11.131473541259766,,restaurant,ab_38327,'Ristorante Loto S.r.l.',,100,italian,,428644278,cp_8693390829
288,288,46.05632019042969,11.128761291503906,Su Off,restaurant,ab_50599,'Blue Sax',,,pizza,,430531035,cp_1183473898
289,289,46.00675582885742,11.12857723236084,Mo-Sa 06:30-20:00; Su 08:00-20:00,cafe,ab_41302,"'Bar Pasticceria ""Dolce Cuore""'",,,,,430543937,cp_3721822924
290,290,46.06840133666992,11.121418952941896,,cafe,ab_98884,'Caffè Olimpia',,,,,430669783,cp_4503936686
291,291,46.07036972045898,11.12121295928955,Mo-Su 09:00-19:00,information,ab_24855,'Ufficio Informazioni - APT Trento,,,,,430669788,cp_2947483627
292,292,46.06892776489258,11.119061470031738,Mo-Sa 18:00-24:00,pub,ab_44031,'Bar Picaro',,,,,430673952,cp_4056323872
293,293,46.06907653808594,11.118671417236328,,restaurant,ab_21649,"""Sapori d'Asia""",,,chinese,,430673959,cp_1693737670
294,294,46.06947708129883,11.119979858398438,,cafe,ab_60606,'Osteria Trentina',,,,,430675313,cp_9037451775
295,295,46.06991195678711,11.124310493469238,,cafe,ab_88622,'Caffè Excelsior',,,biscuit,,430690365,cp_9083488931
296,296,46.04060363769531,11.13290309906006,"Mo-Su 11:30-14:30,17:30-23:30",restaurant,ab_73598,'La Terrazza',,,indian;italian;pizza,,431475183,cp_7140405919
297,297,46.07734680175781,11.120283126831056,,cafe,ab_20928,'Pasticceria Bar Mazzoleni',,,,,431618063,cp_6381290928
298,298,46.07101058959961,11.117009162902832,,restaurant,ab_89607,'Dolomiti',,,,,431622346,cp_9953413389
299,299,46.06499481201172,11.114105224609377,"Tu-Su 12:00-14:30,19:00-23:30",restaurant,ab_32237,'Sapori Mediterranei',,,fish;pizza;barbecue,,431648975,cp_7506964649
300,300,46.06657028198242,11.117168426513672,,restaurant,ab_9042,'Pizzeria da Albert',,,pizza,,431658690,cp_7255871155
301,301,46.06574249267578,11.121244430541992,"Mo-Su 18:00-24:00; Th 07:00-14:00,18:00-24:00",restaurant,ab_70876,"""Pizzeria Tetley's""",,,,,431658709,cp_7486808183
302,302,46.06558609008789,11.12226676940918,"Mo-Sa 12:00-14:30,19:30-22:30; Su Off",restaurant,ab_14253,'Orso Grigio',,,italian;regional,,431658713,cp_3262513283
303,303,46.06357192993164,11.131049156188965,"Mo-Fr 08:30-14:30, 18:00-00:00; Sa-Su 17:00-00:00",restaurant,ab_30297,'Ristorante Pizzeria Doc',,,pizza;regional;breakfast;coffee_shop;bavarian;italian;italian_pizza;local;german;friture;seafood;ice_cream;pasta;chicken;sausage;cake;tea,,432473109,cp_2573395385
304,304,46.06398391723633,11.123347282409668,Mo-Fr 07:00-20:00; Sa 07:00-13:00,cafe,ab_50705,'Bar 3 Portoni',,,,,432480281,cp_2524549806
305,305,46.09454345703125,11.109881401062012,,pub,ab_57703,'Tonyk Club',,,,,432873025,cp_7022735253
306,306,46.03774642944336,11.10538101196289,,restaurant,ab_19446,'Pizzeria da Mimmo',,,pizza,,432987066,cp_5116456703
307,307,46.03452301025391,11.153945922851562,,picnic_site,ab_45562,,,,,,434165364,cp_5045950010
308,308,46.03913879394531,11.154175758361816,,picnic_site,ab_27453,,,,,,434165377,cp_4030619688
309,309,46.04104232788086,11.155292510986328,,picnic_site,ab_8846,,,,,,434165380,cp_9712866382
310,310,46.06843566894531,11.124621391296388,,cafe,ab_99965,'Carducci',,,,,439912351,cp_2754604606
311,311,46.06891632080078,11.122626304626465,,cafe,ab_46331,'Bar Rex',,,,,439912423,cp_3833645226
312,312,46.04746627807617,11.145161628723145,,restaurant,ab_81714,'Ristorante Bar Pizzeria',,,indian,,441414833,cp_7428503887
313,313,46.06680679321289,11.140582084655762,,restaurant,ab_92361,"'Trattoria ""Al Parol""'",,,italian,,442218340,cp_5346845401
314,314,46.07175827026367,11.113531112670898,Tu-Su 09:00-18:00,museum,ab_58722,'Le Gallerie - Museo Storico del Trentino',,,,,446773163,cp_3022139397
315,315,46.02056503295898,11.04226016998291,,sports_centre,ab_67453,'Centro Fondo alle Viote sul Monte Bondone',multi,,,,454219780,cp_6437613156
316,316,46.04524993896485,11.14963722229004,,viewpoint,ab_93951,'Terrazza Panoramica della Grotta',,,,,457107420,cp_3981392598
317,317,46.02312469482422,11.038593292236328,,picnic_site,ab_38096,,,,,,462257880,cp_7624776699
318,318,46.06757736206055,11.120266914367676,Su Off,restaurant,ab_80182,'Ai Vicoli',,,,,463189395,cp_8674724304
319,319,46.07609939575195,11.124073028564451,"Mo-Fr 12:00-14:30,18:30-23:30; Sa,Su 18:30-23:30",restaurant,ab_38194,'Ristorante Pizzeria Nuova Castelli',,,"'pizza', vegetarian",,468069349,cp_3471623197
320,320,46.05375289916992,11.169840812683104,,information,ab_95780,,,,,,469206786,cp_5086508352
321,321,46.05204391479492,11.170937538146973,,information,ab_91089,,,,,,469206788,cp_2342278188
322,322,46.04172134399414,11.181706428527832,,information,ab_5490,,,,,,469206795,cp_8518443348
323,323,46.04840087890625,11.183282852172852,,information,ab_91676,,,,,,469206796,cp_7521281458
324,324,46.04999923706055,11.18496799468994,,information,ab_51897,'Stoi de Chegul',,,,,469206797,cp_1340289458
325,325,46.050907135009766,11.184489250183104,,information,ab_28462,,,,,,469206799,cp_3683616399
326,326,46.051029205322266,11.185395240783691,,viewpoint,ab_77600,,,,,,469206830,cp_5603453859
327,327,46.04447555541992,11.033751487731934,,information,ab_41819,,,,,,474779069,cp_6998873423
328,328,46.04497909545898,11.034229278564451,,information,ab_61723,,,,,,474779070,cp_8490739165
329,329,46.045188903808594,11.034136772155762,,information,ab_48524,,,,,,474779072,cp_8080099121
330,330,46.04179763793945,11.037330627441406,,information,ab_39347,,,,,,474779074,cp_8408812564
331,331,46.043060302734375,11.038509368896484,,picnic_site,ab_84173,,,,,,474779075,cp_4846125876
332,332,46.04376983642578,11.038569450378418,,information,ab_58659,,,,,,474779079,cp_9006755358
333,333,46.046993255615234,11.04308795928955,,information,ab_83402,,,,,,474779080,cp_1936290738
334,334,46.05400466918945,11.041089057922363,,information,ab_10105,,,,,,474779168,cp_7981125444
335,335,46.05064010620117,11.046772956848145,,picnic_site,ab_57062,,,,,,474779169,cp_3355246195
336,336,46.05653381347656,11.061649322509766,,picnic_site,ab_70389,,,,,,474779171,cp_8700751798
337,337,46.06982803344727,11.127410888671877,Tu-Sa 22:00-3:00,pub,ab_43642,'H/àkka/',,,,,550687807,cp_2133126144
338,338,46.054290771484375,11.13302230834961,,fitness_centre,ab_88226,'Palestra Trim',,,,,550687814,cp_3771583998
339,339,46.047393798828125,11.087862014770508,,picnic_site,ab_41451,,,,,,554177134,cp_3838668533
340,340,46.07195663452149,11.12444019317627,"Tu-Su 12:00-14:30,19:00-02:00; Sa 19:00-02:00",restaurant,ab_92695,'Ristorante Pizzeria Green Tower',,,"'pizza;regional', vegetarian, vegan",,556679636,cp_2864618456
341,341,46.06414031982422,11.14805507659912,,picnic_site,ab_77393,,,,,,556932203,cp_8088567829
342,342,46.06196594238281,11.151573181152344,,guest_house,ab_95276,'Cantina Ester',,,,,556932213,cp_4922542156
343,343,46.06731414794922,11.165980339050291,,playground,ab_33699,,,,,,556978699,cp_1220783016
344,344,46.06787872314453,11.123148918151855,,playground,ab_89841,,,,,,557149929,cp_8448295507
345,345,46.06884002685547,11.121569633483888,Mo-Su 11:30-23:30,restaurant,ab_27759,'Ristorante Pizzeria Chistè',,,"'neapolitan;pizza;fish', vegetarian",,557149998,cp_9193205025
346,346,46.06925964355469,11.120014190673828,,cafe,ab_79586,'Dersut Caffè',,,,,557150086,cp_9952826862
347,347,46.06754684448242,11.120908737182615,,cafe,ab_56184,'Caffè 34',,,,,557150243,cp_9828406403
348,348,46.068336486816406,11.119847297668455,"Mo-Sa 12:00-14:30,19:00-24:00",restaurant,ab_87863,"""Rosa D'Oro""",,,regional;pizza,,557150278,cp_5026571462
349,349,46.06868362426758,11.120248794555664,,hotel,ab_82853,'Accademia',,,,,557169206,cp_9461003258
350,350,46.06745529174805,11.117881774902344,,restaurant,ab_53144,'Orient',,,chinese;japanese;thai,,557197347,cp_6301518241
351,351,46.06692123413086,11.12063694000244,,restaurant,ab_37908,'Al Duomo',,,pizza,,557197352,cp_4654648613
352,352,46.07182693481445,11.119355201721191,,taxi,ab_30998,,,,,,557992543,cp_2881594709
353,353,46.06893539428711,11.120061874389648,Mo-Fr 07:00-19:30; Sa 07:00-13:00,cafe,ab_28404,'Bar Orchidea',,,,,558528917,cp_1226401437
354,354,46.06449890136719,11.12119483947754,,cafe,ab_33653,'Bar Roby',,,,,558621094,cp_4664937340
355,355,46.070194244384766,11.125069618225098,,restaurant,ab_63325,'Antica Trattoria Due Mori',,,italian,,558628481,cp_8393112148
356,356,46.07305145263672,11.113516807556152,,viewpoint,ab_46858,,,,,,558628542,cp_7378949908
357,357,46.06515502929688,11.102514266967772,,viewpoint,ab_59003,,,,,,559245410,cp_4965957279
358,358,46.06778717041016,11.121268272399902,,hotel,ab_68857,'Albergo Venezia',,,,,563398204,cp_9111996921
359,359,46.06786346435547,11.121313095092772,,hotel,ab_14270,"""Garnì Aquila d'Oro""",,,,,563398639,cp_5680668479
360,360,46.06794738769531,11.121254920959473,,hotel,ab_48788,'Albergo Venezia',,,,,563398648,cp_5152311867
361,361,46.06850814819336,11.123405456542969,,cafe,ab_96293,'Moki',,,,,563754421,cp_7126032253
362,362,46.06977081298828,11.125435829162598,"Mo-Sa 12:00-14:30,18:00-24:00",restaurant,ab_54119,'Alla Grotta',,,"'pizza;regional', vegetarian, vegan",,563754485,cp_7246033950
363,363,46.07109832763672,11.125843048095703,,restaurant,ab_8652,'Alla Mostra',,,pizza;italian,,563754506,cp_2326254741
364,364,46.09039306640625,11.087020874023438,,viewpoint,ab_73204,,,,,,564836324,cp_8040625357
365,365,46.06881332397461,11.121342658996582,"Mo,We-Fr 07:00-19:30; Sa 07:30-19:30; Su 07:30-13:00",cafe,ab_24033,"'Pasticceria Caffetteria""Casa del Cioccolato""'",,," vegetarian, vegan",,570753040,cp_6791112500
366,366,46.06853485107422,11.123724937438965,"Mo-Su 11:30-14:00,18:30-22:00",restaurant,ab_18176,"""Ca' dei Gobj - Ristorante Birreria""",,,pizza;regional,,570818625,cp_3211122279
367,367,46.07429122924805,11.135143280029297,,parking,ab_57498,,,,,,583525833,cp_3610213216
368,368,46.07369995117188,11.134199142456056,"Mo-Su 11:30-14:00,18:30-23:00; Tu off",restaurant,ab_20251,'Pizzeria Laste',,,pizza,,583550447,cp_1883570641
369,369,46.07231140136719,11.077422142028809,,picnic_site,ab_12733,,,,,,600929993,cp_9558014631
370,370,46.07100677490234,11.122320175170898,,restaurant,ab_46646,'Clesio',,,italian,,660602729,cp_1610649276
371,371,46.03388595581055,11.138250350952148,,viewpoint,ab_68227,,,,,,669930692,cp_8075386945
372,372,46.03240966796875,11.13936710357666,,viewpoint,ab_97231,,,,,,669952247,cp_6680750754
373,373,46.03423690795898,11.141754150390623,,viewpoint,ab_78282,,,,,,670093037,cp_5407581451
374,374,46.03108978271485,11.186412811279297,,information,ab_84458,'Piani di Vigo',,,,,676875507,cp_7122782773
375,375,46.03184509277344,11.18777561187744,,viewpoint,ab_82911,,,,,,676875508,cp_8205323605
376,376,46.07189178466797,11.162327766418455,,playground,ab_47507,,,,,,678066076,cp_6172989856
377,377,46.07602691650391,11.12334442138672,,playground,ab_30989,,,,,,704050053,cp_2286889187
378,378,46.09624099731445,11.130300521850586,,information,ab_73243,,,,,,711944361,cp_7602849658
379,379,46.09640121459961,11.130080223083496,,information,ab_62414,,,,,,711944435,cp_6755269259
380,380,46.099369049072266,11.132895469665527,,information,ab_9954,,,,,,711944462,cp_7374700297
381,381,46.0996208190918,11.132919311523438,,information,ab_78748,,,,,,711944490,cp_8734808736
382,382,46.09979248046875,11.139825820922852,,information,ab_44233,,,,,,711945433,cp_4546107141
383,383,46.09864044189453,11.142087936401367,,information,ab_92985,'Stoi',,,,yes,711945436,cp_2680264668
384,384,46.099491119384766,11.144087791442873,,information,ab_3740,,,,,,712001430,cp_9808523090
385,385,46.090065002441406,11.123714447021484,,information,ab_63043,,,,,,725504526,cp_9045214916
386,386,46.09196090698242,11.124109268188477,,information,ab_7042,,,,,,725504534,cp_8961979986
387,387,46.07950210571289,11.114675521850586,,playground,ab_81024,,,,,,726443028,cp_8715117782
388,388,46.09606552124024,11.128417015075684,,information,ab_61176,,,,,,727687470,cp_8820048464
389,389,46.095436096191406,11.1422119140625,,information,ab_36321,,,,,yes,727687472,cp_8519895603
390,390,46.09419631958008,11.125543594360352,,information,ab_86964,,,,,,727919858,cp_3038624135
391,391,46.03554916381836,11.104649543762209,,information,ab_86221,,,,,,737712224,cp_9929831739
392,392,46.03680419921875,11.105207443237305,,information,ab_56614,,,,,,737712441,cp_4814599778
393,393,46.033180236816406,11.097238540649414,,information,ab_88320,,,,,,737712460,cp_5522417187
394,394,46.033424377441406,11.10039520263672,,information,ab_95801,,,,,,737712480,cp_4482209645
395,395,46.03727722167969,11.107239723205566,,information,ab_2684,'Ravina',,,,,737712516,cp_5940001914
396,396,46.09466171264648,11.07196044921875,,parking,ab_83290,,,,,,759092725,cp_1484377954
397,397,46.02902221679688,11.164979934692385,,information,ab_30309,,,,,,762888948,cp_4795870411
398,398,46.03493118286133,11.154296875,,information,ab_14593,,,,,,762888952,cp_9403891867
399,399,46.02947998046875,11.1652193069458,,information,ab_98138,,,,,,762889044,cp_7331501526
400,400,46.02830505371094,11.16512680053711,,information,ab_33279,,,,,,762889086,cp_2150672270
401,401,46.03633117675781,11.151429176330566,,information,ab_30288,,,,,,762889091,cp_5069788104
402,402,46.03963851928711,11.15928077697754,,information,ab_90539,,,,,,762889120,cp_1451782839
403,403,46.03634262084961,11.154216766357422,,information,ab_4554,,,,,,762889129,cp_5708435955
404,404,46.03506851196289,11.151529312133787,,information,ab_83957,,,,,,762889170,cp_1472277664
405,405,46.03369903564453,11.16009521484375,,information,ab_14792,,,,,,762889203,cp_1447106610
406,406,46.061649322509766,11.091317176818848,,information,ab_79253,,,,,,764073197,cp_3734505691
407,407,46.06422424316406,11.096343040466309,"Tu-Sa 12:00-14:30,19:00-22:00; Mo off",restaurant,ab_16688,'Osteria San Rocco',,,italian,,764073298,cp_5154368887
408,408,46.10419845581055,11.123380661010742,,information,ab_12427,,,,,,766088340,cp_1865154216
409,409,46.05599212646485,11.100350379943848,,viewpoint,ab_91239,,,,,,769072677,cp_3168909478
410,410,46.050514221191406,11.101564407348633,,viewpoint,ab_81537,,,,,,769072685,cp_4557477951
411,411,46.06365585327149,11.097708702087402,,information,ab_88787,,,,,yes,769072687,cp_6340955457
412,412,46.02696990966797,11.058716773986816,,viewpoint,ab_99388,'Palon',,,,,802196772,cp_1204309724
413,413,46.07075881958008,11.12403392791748,,restaurant,ab_12729,'Ristorante al Vò',,,regional,,811086967,cp_5901053586
414,414,46.06918716430664,11.124276161193848,"Mo-Sa 07:00-12:30,15:00-19:30",cafe,ab_5275,'Union Casa del Caffè',,,"'coffee_shop', vegetarian, vegan",,811086992,cp_1353040272
415,415,46.06693649291992,11.12027072906494,,restaurant,ab_97992,'Le due spade',,,,,811087041,cp_6736149326
416,416,46.06830596923828,11.116679191589355,,parking,ab_26615,,,1,,,811087095,cp_4029260195
417,417,46.07475662231445,11.12386417388916,,restaurant,ab_42685,'Ristorante/Pizzeria Petrarca',,,italian;pizza;regional,,811087138,cp_2123388739
418,418,46.06386947631836,11.123412132263184,,attraction,ab_69536,'Arco dei Tre Portoni',,,,,822199030,cp_5820797118
419,419,46.02609634399414,11.18294906616211,,information,ab_24315,'Marzola Sud',,,,yes,850587203,cp_3144060706
420,420,46.06633377075195,11.127476692199709,,pub,ab_15521,'INorOUT',,,,,853801468,cp_6257948654
421,421,46.06638717651367,11.130599975585938,"Mo-Sa 09:00-12:00,15:00-19:00",library,ab_5594,'Il papiro',,,,,853802056,cp_2212525081
422,422,46.066707611083984,11.12917709350586,,restaurant,ab_88432,'Mamma Mia',,,kebab;pizza,,853802341,cp_7504788381
423,423,46.06587219238281,11.131909370422363,,fitness_centre,ab_8800,'Centro Relife',,,,,853802490,cp_7003641596
424,424,46.0655403137207,11.12296199798584,,cafe,ab_4321,'Caffè Mazzini',,,,,853802748,cp_6152565514
425,425,46.06771469116211,11.125653266906738,,fitness_centre,ab_39280,'Juta Wellness Center',fitness,,,,858394232,cp_7227813520
426,426,46.09954833984375,11.119163513183594,,parking,ab_95671,,,,,,859541353,cp_1761521889
427,427,46.07296752929688,11.12018871307373,,artwork,ab_42033,'Tracciando il Tempo',,,,,861231425,cp_3876496030
428,428,46.07306671142578,11.103894233703612,Mo-Su 07:00-24:00,hotel,ab_81689,'Garni San Giorgio della scala',,,,,861289107,cp_2041580326
429,429,46.01731872558594,11.157930374145508,,viewpoint,ab_44578,,,,,,863819998,cp_8759251482
430,430,46.053993225097656,11.16917896270752,,picnic_site,ab_43186,,,,,,863821782,cp_6543677857
431,431,46.06736755371094,11.120866775512695,,restaurant,ab_27316,'Scrigno Del Duomo',,,,,865298453,cp_5215039113
432,432,46.06803131103516,11.120702743530272,Mo-Sa 07:30-19:30,cafe,ab_92750,'Urban Coffee Lab',,,,,867377080,cp_2817174766
433,433,46.06776428222656,11.120774269104004,,cafe,ab_60847,'Le Note',,,,,867377406,cp_4006738151
434,434,46.0688591003418,11.120758056640623,,cafe,ab_37333,'Why not',,,,,867377432,cp_9470826565
435,435,46.06159591674805,11.123995780944824,,cafe,ab_17439,'Pasticceria Lott',,,,,867438907,cp_7387157029
436,436,46.06292724609375,11.123586654663086,Mo-Su 06:30-21:00,cafe,ab_40193,'Bar Pasticceria Viennese',,,italian,,867439110,cp_3413986073
437,437,46.061988830566406,11.123802185058594,,cafe,ab_88228,'Caffè al Corso',,,,,867439156,cp_2245055374
438,438,46.06149673461914,11.124653816223145,,restaurant,ab_17120,'Fujiyama',,,japanese,,867439213,cp_4811753678
439,439,46.0601692199707,11.113259315490724,,artwork,ab_19449,'Fiore Lunare',,,,,869314139,cp_9345513198
440,440,46.08356857299805,11.17451286315918,,information,ab_40979,,,,,,871837362,cp_5544665532
441,441,46.06806564331055,11.121479034423828,24/7,guest_house,ab_95632,'B&B Al Duomo di Trento',,,,,874276711,cp_3576924672
442,442,46.07260513305664,11.120288848876951,,artwork,ab_12280,,,,,,874501172,cp_9893525246
443,443,46.0654182434082,11.1231689453125,,restaurant,ab_22393,'Ristorante Patelli',,,,,877620656,cp_2524432706
444,444,46.06793975830078,11.119074821472168,"Tu-Fr,Su 18:00-01:00; Fr,Sa 18:00-02:00",restaurant,ab_81299,'Il Simposio',,,,,877620681,cp_7081372134
445,445,46.07328414916992,11.124237060546877,,restaurant,ab_54220,'Bouganville',,,italian;pizza,,877621024,cp_9110600076
446,446,46.07350540161133,11.120290756225586,,parking,ab_44086,,,,,,880590750,cp_6429498379
447,447,46.07174301147461,11.121200561523438,,parking,ab_16395,,,5,,,880590806,cp_5090297198
448,448,46.06973648071289,11.12221336364746,Mo-Sa 11:00-20:30,cafe,ab_49530,'Caffè Specchi',,,,,880591016,cp_2149310802
449,449,46.06947326660156,11.125216484069824,"Mo-Sa 12:00-14:00,19:30-22:00",restaurant,ab_76244,'Osteria il Cappello',,,regional,,885669886,cp_5619765550
450,450,46.07047271728516,11.123143196105955,"Mo-Su 12:00-14:30, 18:00-24:00",restaurant,ab_18151,'Antico Pozzo',,,coffee_shop;grill;italian;italian_pizza;local;seafood;pasta;fish;pizza;chicken;fine_dining;cake;noodles;ice_cream;curry,,885669909,cp_8128217519
451,451,46.0692253112793,11.125534057617188,,restaurant,ab_72137,'Ristorante Pizzeria Anfiteatro',,,pizza,,885670117,cp_7731935436
452,452,46.06634140014648,11.175214767456056,,parking,ab_74602,,,,,,888057089,cp_6513636516
453,453,46.06764602661133,11.124109268188477,,cafe,ab_54892,'Bottega del Caffè Dersut',,,,,888452672,cp_8334966099
454,454,46.07085037231445,11.123564720153809,,cafe,ab_98375,"""Ilary's Cafe""",,,,,888452700,cp_9037434234
455,455,46.08649063110352,11.119877815246582,"Mo-Sa 12:00-14:00,18:30-23:00",restaurant,ab_45287,'Trittico',,,pizza;regional,,888671469,cp_3949032119
456,456,46.0863151550293,11.118727684020996,,restaurant,ab_69243,'China Town',,,chinese;japanese,,888671476,cp_9328800776
457,457,46.06014251708984,11.120509147644045,Tu-Sa 07:00-00:00; Su 07:00-20:00,restaurant,ab_27155,'Happy Hour',,,regional;fish,,890516959,cp_9624827421
458,458,46.06048202514648,11.121834754943848,Su Off,cafe,ab_97832,'Bar 70',,,,,890516992,cp_2562251471
459,459,46.06038665771485,11.12168788909912,,cafe,ab_8782,'Bar Perini Civico 131',,,,,890517019,cp_8598209416
460,460,46.06550216674805,11.12464714050293,"Mo off, Tu-Fr 12:00-14:30,19:00-23:30, Sa-Su 19:00-23:30",restaurant,ab_16806,'Uva & Menta',,,"'italian;pizza', vegetarian, gluten free.",,892579043,cp_6750277920
461,461,46.05741882324219,11.12635898590088,,playground,ab_29723,,,,,,893551356,cp_3698103797
462,462,46.07449722290039,11.122780799865724,,cafe,ab_94197,'Eden Caffè',,,,,894044597,cp_7285538169
463,463,46.09419631958008,11.118745803833008,,restaurant,ab_30701,'Tartufo',,,indian;pizza,,895945447,cp_9795715142
464,464,46.00929641723633,11.043197631835938,,information,ab_27512,,,,,yes,904488797,cp_3152859295
465,465,46.01559829711914,11.038656234741213,,information,ab_95271,,,,,yes,904488852,cp_8137095074
466,466,45.99606323242188,11.044498443603516,,information,ab_94274,'Cima Verde',,,,yes,904488899,cp_3463790444
467,467,46.00772857666016,11.040693283081056,,information,ab_14598,,,,,yes,904488904,cp_5966429790
468,468,45.99087142944336,11.039446830749512,,viewpoint,ab_77113,,,,,,904488931,cp_1119062702
