,has_organizationID,has_name,has_description,has_organizationType,has_category,has_hashtag,has_administrator,has_logo,has_foundationYear,has_fiscalCode,has_latitude,has_longitude,has_contactPoint
22,org_1325,Il Melograno Centro Informazione Maternità e Nascita,"Il Melograno Centro Informazione Maternità e Crescita è un'Associazione Nazionale presente a Trento dal 2008. Si offre come punto di riferimento culturale proponendo percorsi di accompagnamento alla nascita, corsi di massaggio infantile, consulenza a sostegno dell'allattamento materno, cicli di incontri per padri, percorsi di psicomotricità, attività ed eventi che promuovono la diffusione del Metodo Montessori, seminari per genitori ed educatori su temi legati all'educazione.",,"Scienze sociali
Formazione ed educazione","famiglia,genitori,famiglie",,/var/comunetn/storage/images/aree-tematiche/politiche-sociali-e-abitative/famiglia-e-minori/associazioni/il-melograno-centro-informazione-maternita-e-nascita/8465224-2-ita-IT/Il-Melograno-Centro-Informazione-Maternita-e-Nascita.jpg,2008-01-01,,46.074779,11.121749,cp_7975155666
23,org_42038,Swing Dance Trento,"Promozione della cultura e del ballo swing nella provincia di Trento attraverso corsi di ballo, workshop, ed eventi a tema",,"Danza
Moderna",,,/var/comunetn/storage/images/citta/servizi/associazioni/swing-dance-trento/8408138-2-ita-IT/Swing-Dance-Trento.png,2014-01-01,,46.074779,11.121749,cp_2282027545
24,org_46433,Docenti senza Frontiere,"DSF è un’associazione attiva nel campo dell’educazione, che si propone di sostenere il cambiamento sociale attraverso la difesa del diritto all’istruzione. Formata da docenti che hanno condiviso e attuato all’interno delle proprie scuole percorsi di educazione alla cittadinanza e progetti di solidarietà, ne sostiene l’integrazione nei curricoli disciplinari per promuovere competenze di educazione mondiale nella consapevolezza della loro incisività educativa",,Volontariato e solidarietà,"docenti,frontiere",,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/docenti-senza-frontiere/8425859-2-ita-IT/Docenti-senza-Frontiere.png,2014-01-01,,46.074779,11.121749,cp_9905031321
25,org_6949,Associazione Microfinanza e Sviluppo onlus,"Associazione Microfinanza e Sviluppo onlus, nata nel 2002 a Trento, promuove progetti di microcredito e di sostegno a percorsi di autonomia economica verso persone in condizioni di vulnerabilità ed escluse dal sistema finanziario tradizionale (giovani, migranti, rifugiati, persone sovraindebitate ecc.) a livello nazionale e internazionale. Promuove inoltre iniziative di informazione, formazione e ricerca sui temi della microfinanza e dello sviluppo sostenibile.",,"Volontariato e solidarietà
Assistenza
Cooperazione",,,/var/comunetn/storage/images/citta/servizi/associazioni/associazione-microfinanza-e-sviluppo-onlus/8416816-1-ita-IT/Associazione-Microfinanza-e-Sviluppo-onlus.jpg,2002-01-01,,46.074779,11.121749,cp_3015364118
26,org_58550,Fondazione E. Salvadori-Zanatta,"Fondazione Salvadori Zanatta: luogo per intraprendere e sviluppare stabilmente attività socioculturali. La Villa, con il giardino,  è accessibile al pubblico e serve come spazio per mostre,  matrimoni e  convegni aziendali, mentre l'Orto in Villa è un orto-giardino biologico con finalità produttive, didattiche e turistiche. Da contattare proloco.ca.comunemail.com e 						
					                events@fondazionesalvadorizanatta.it
    
.",,"Intrattenimento - tempo libero
Volontariato e solidarietà",,,/var/comunetn/storage/images/citta/servizi/associazioni/fondazione-e.-salvadori-zanatta/8405935-1-ita-IT/Fondazione-E.-Salvadori-Zanatta.jpg,2014-01-01,,46.074779,11.121749,cp_5708024003
27,org_55652,"Associazione Alcolisti Anonimi Gruppo ""Trento""",Le riunioni si tengono al martedì e al venerdì alle ore 20.30 (in questo orario risponde anche il telefono),,"Volontariato e solidarietà
Assistenza",alcol,,/var/comunetn/storage/images/citta/servizi/associazioni/associazione-alcolisti-anonimi-gruppo-trento/8449790-2-ita-IT/Associazione-Alcolisti-Anonimi-Gruppo-Trento.jpg,2014-01-01,,46.074779,11.121749,cp_3253996187
28,org_2139,USD Gardolo,"L'Associazione Sportiva Dilettantistica è stata fondata nel 1954, affiliata a F.I.G.C. e C.O.N.I. Nel corso degli anni i presidenti e dirigenti che si sono susseguiti hanno sempre cercato di essere un punto di riferimento per tutti i ragazzi del sobborgo e non. L'associazione ha cercato di insegnare alle varie generazioni la lealtà e la correttezza sportiva e di vita. Attualmente ci sono circa 200 tesserati dai 6 anni in su che militano in tutte le categorie di calcio. La società è affiliata alla Scuola Calcio Chievo Verona.",,"Sport
Calcio",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/usd-gardolo2/7987090-4-ita-IT/USD-Gardolo.png,1954-01-01,,46.098203,46.098203,cp_5654125369
29,org_2218,A.S.D. Arca di Noè,"L'associazione ARCA DI NOE' nasce nel gennaio del 2007 dalle idee e dalle riflessioni di un gruppo di ragazzi con professionalità e competenze diverse che insieme cercheranno di rispondere con iniziative concrete, realizzate con il coinvolgimento attivo delle risorse del territorio, (famiglie, gruppi di volontariato, associazioni, servizi) ai bisogni delle famiglie intese non solo come utenti, ma soprattutto come partecipanti attivi nella realizzazione di iniziative e progetti di loro interesse e per il tempo libero. Tali finalità vengono perseguite dall'associazione attraverso l'attività sportiva in generale, che perciò diventa anche attività educativa e di formazione. L' Associazione non ha fini di lucro e ha per finalità lo sviluppo, la diffusione e l'organizzazione di attività sportiva dilettantistica mediante la gestione di ogni forma di attività agonistica, ricreativa o di ogni altro tipo di attività motoria e non, soprattutto rivolta ai bisogni delle famiglie intese non solo come utenti ma come partecipanti attivi nella realizzazione di iniziative e progetti di loro interesse e per il tempo libero.Infine l'associazione si occuperà di realizzare attività di tipo divulgativo e informativo in materia sportiva dilettantistica quali a titolo meramente esemplificativo, pubblicazioni, convegni, seminari e corsi di formazione.",,Sport,,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/a.s.d.-arca-di-noe2/7957829-3-ita-IT/A.S.D.-Arca-di-Noe.png,2007-01-01,,46.063769,46.063769,cp_4910346016
30,org_2499,ACSD Le tre distanze,"L' ACSD Le 3 distanze è nata per proporre la conoscenza e la pratica di alcune affascinanti discipline (Viet Tai Chi, Viet Vo Dao, Shiatsu) e divertenti attività (Danze socilai dell'800), combinando alcuni interessi e passioni che hanno origine da molti anni di pratica ed esperienza di insegnamento. I corsi VTC sono annuali e aperti alla pratica libera o a quella mirata al raggiungimento del grado; i corsi di VVD sono pure annuali, mentre lo Shiatsu viene praticato a seconda delle richieste. Le Danze Sociali vedono incontri settimanali che si aprono poi ad eventi vari come Gran Balli, feste e Té danzanti.IL VTC nasce in Vietnam molti secoli orsono, per essere una ginnastica della buona salute, dolce ed armoniosa, accessibile a tutti ed a tutti i livelli di capacità fisiche. Con la pratica diventa un tipo di meditazione, che permette allo spirito di rigenerarsi e che si presenta spontaneamente, senza uno sforzo cosciente e faticoso, ma leggero e consono all'indole di ogni persona. Le Danze Sociali dell'800 sono un momento sociale e divertente ed insieme rigoroso nelle sue coreografie fantasiose ed impeccabili. Lo Shiatsu è un tipo di massaggio orientale efficace e potente .Le attività si svolgono annualmente da ottobre a maggio presso l'Istituto Tambosi di Trento e nei mesi estivi, da giugno a settembre, nei parchi pubblici presenti sul territorio.",,"Sport
Arti marziali",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/acsd-le-tre-distanze/7957856-2-ita-IT/ACSD-Le-tre-distanze.png,2014-01-01,,46.074549,46.074549,cp_7931812295
31,org_2398,Pallacanestro Villazzano A.D.,"
L’associazione dilettantistica Pallacanestro Villazzano, nata nel 1985 dall’iniziativa di alcuni
appassionati della pallacanestro seniores, si è dedicata con sempre maggior impegno allo sviluppo del
settore giovanile e minibasket, coinvolgendo inizialmente i ragazzi della collina di Trento e diventando nelcorso degli anni un punto di riferimento per l’intero movimento cestistico cittadino.
L’ambito giovanile ha ricevuto una grossa spinta a partire dal 1995 e rappresenta l’attività principale
dell’associazione, sia sotto il profilo tecnico organizzativo che economico. Lo sforzo profuso per avviare allosport i bambini ha portato grandi soddisfazioni dal punto di vista della crescita del movimento
La Pallacanestro Villazzano svolge la propria attività principale presso la palestra delle Scuole medie “Pascoli”
di Gabbiolo, dove le porte sono sempre aperte per tutti coloro che vogliono praticare questo bellissimosport.",,"Sport
Pallacanestro",,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/pallacanestro-villazzano-a.d/8032025-2-ita-IT/Pallacanestro-Villazzano-A.D.jpg,1985-01-01,,46.102221,46.102221,cp_3291143831
32,org_432,Associazione Dilettantistica Budo Kai Punto Zero,"Le discipline marziali praticate alla Budo Kai uniscono le moderne acquisizioni scientifiche sulla metodica di allenamento alla tradizione cino-giapponese:-Taijiquan: arte marziale cinese che si fonda sullo studio del movimento e della respirazione. Si pratica sia in forme che applicazioni.-Karate Shito Ryu: praticato come studio tradizionale e sportivo (kata, kumite).-Kendo: ""la via della spada"" è una scherma tradizionale giapponese molto dinamica con armatura e protezioni.-Iaido Katori Shinto Ryu: scuola di scherma giapponese.-Aikijujitsu: è un sistema di lotta corpo a corpo con protezioni e leve articolari.L'Associazione propone annualmente attività da settembre a giugno rivolte ad una fascia d'età a partire dai 6 anni ai 60 anni e oltre. Nel periodo estivo, tutti i giovedì di giugno e luglio, l'Associazione organizza un campus estivo ""Budo kamp"" rivolto a tutte le età.",,"Sport
Arti marziali",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/associazione-dilettantistica-budo-kai-punto-zero2/7971113-2-ita-IT/Associazione-Dilettantistica-Budo-Kai-Punto-Zero.jpg,2008-01-01,,46.064932,46.064932,cp_7412642125
33,org_2065,Trentino Volley,"La società nasce nel maggio del 2000, sia come prima squadra nel massimo campionato di A1 Maschile per l'attività giovanile. In questi anni sono stati vinti per quanto riguarda la prima squadra: 4 Mondiali per club, 3 Champions League, 3 Scudetti, 3 Coppe Italia e 2 Supercoppe. A livello giovanile invece 1 Scudetto Under 20, 1 Scudetto Under 18, Scudetto U17, 2 Scudetti U16 e 1 Boy League. Attualmente la società è impegnata nel campionato di A1, B1, Serie C, 1^Divisione, U19, Under 17, Under 15, Under 14 e Under 13, Boy League.",,"Sport
Pallavolo",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/trentino-volley2/7971140-4-ita-IT/Trentino-Volley.png,2000-01-01,,46.093247,46.093247,cp_4287733501
34,org_74834,Famiglie per l'accoglienza -  Il Centuplo,"Associazione a sostegno di chi si apre alle diverse forme di accoglienza famigliare (accoglienze diurne, affidi, adozioni) attraverso una compagnia e reti di famiglie,  con giornate di convivenze, incontri pubblici a tema e occasioni di sostegno ed informazione specifiche.",,"Volontariato e solidarietà
Assistenza",famiglia,,/var/comunetn/storage/images/aree-tematiche/politiche-sociali-e-abitative/famiglia-e-minori/associazioni/famiglie-per-l-accoglienza-il-centuplo/8293993-1-ita-IT/Famiglie-per-l-accoglienza-Il-Centuplo.jpg,2014-01-01,,46.734096,11.288801,cp_5489725702
35,org_82382,Associazione OttimaMente,OttimaMente,,"Scienze sociali
Psicologia e pedagogia","famiglia,famiglie",,/var/comunetn/storage/images/aree-tematiche/politiche-sociali-e-abitative/famiglia-e-minori/associazioni/associazione-ottimamente/8294091-2-ita-IT/Associazione-OttimaMente.png,2014-01-01,,46.734096,11.288801,cp_1601149909
36,org_79317,Fondazione Trentina per l'Autismo onlus,"Fondazione Trentino per l'Autismo Onlus è stata istituita a Taio (TN) il 10 settembre 2010 con l’obiettivo principale di finalità di solidarietà sociale.In questi tre primi anni di vita ha promosso e realizzato importanti iniziative territoriali volte a raccolta fondi per la realizzazione di attività a favore dei soggetti con autismo ma soprattutto iniziative volte a promuovere una sensibilizzazione ed informazione rispetto alla problematica dell’autismo. La Fondazione è riuscita, in così breve tempo, a creare ed implementare una rete territoriale (Provinciale ma non solo) garantendo e promuovendo la condivisione della mission della Fondazione stessa. Spesso interlocutori della rete non erano Enti o Associazioni appartenenti al welfare state, ma Enti e Aziende che, anche se non toccati direttamente dalla problematica, hanno creduto nelle azioni che la Fondazione stessa ha e sta promuovendo. La Fondazione rappresenta quindi uno strumento importante per la realizzazione di vari progetti il cui obiettivo ultimo è il miglioramento della qualità di vita dei soggetti coinvolti e delle loro famiglie.Nel dettaglio ogni attività promossa tiene conto degli obiettivi specifici che la caratterizzano e precisamente il migliorare costantemente la qualità di vita dei soggetti autistici attraverso una maggior soddisfazione dei loro bisogni, il costante sostegno alle famiglie che sia garante di un percorso definito, presente e futuro, condiviso e rassicurante per il proprio figlio, la ricerca scientifica ed il promuovere la Formazione.È stato creato a fine 2013 anche un comitato scientifico di Fondazione Trentina per l’Autismo Onlus che ha come obiettivo quello di mettere insieme le varie tessere del “puzzle” autismo, partendo da una formazione continua per creare una rete comune. Proponiamo, pertanto, una squadra di lavoro multidisciplinare, formata da figure altamente qualificate nelle singole discipline, che possa avere collegamenti con Centri Mondiali per l’Autismo per innovare la visione e creare un tavolo unico che coinvolga tutti gli attori del Territorio (organizzazioni, enti, istituzioni ecc..). Ed è proprio in quest’ultimo ambito che la Fondazione ha richiesto nel mese di gennaio 2014 l’accreditamento come Provider Ente ECM (Educazione Continua in Medicina). Questa scelta è nata in quanto nel nostro territorio è emerso un forte fabbisogno ed anche una grande voglia di conoscere e di gestire un soggetto con autismo.Questo servirà anche per preparare personale per gestire il Centro Sebastiano, il centro che sorgerà grazie al contributo che stanzia la Provincia di Trento, una struttura destinata alla residenzialità, riabilitazione, trattamento sociale e sanitario ed anche ricerca sull’autismo. Non si tratterà di intervenire solo sull’aspetto sanitario, socio-educativo, didattico ma si predisporrà un progetto di vita che veda coinvolti tutti gli ambiti entro i quali il ragazzo è inserito. Fondazione Trentino per l'Autismo cercherà di essere un punto di riferimento ma anche un osservatore attento che raccolga dati, informazioni, bisogni per formulare nel futuro programmi di intervento utili alla problematica dell’autismo.",,"Volontariato e solidarietà
Assistenza","famiglia,famiglie",,/var/comunetn/storage/images/aree-tematiche/politiche-sociali-e-abitative/famiglia-e-minori/associazioni/fondazione-trentina-per-l-autismo-onlus/8280014-2-ita-IT/Fondazione-Trentina-per-l-Autismo-onlus.jpg,,,46.734096,11.288801,cp_1127995867
37,org_90985,"Associazione Culturale Teatrale  ""Compagnia dei Giovani""","Un progetto ambizioso quanto stimolante quello della Compagnia dei Giovani: la formazione di una nuova realtà teatrale che produca spettacoli valorizzando giovani attori trentini con una solida formazione, affiancati da altri molto promettenti provenienti dai laboratori condotti sul territorio in questi anni. Tali propositi cominciano a concretizzarsi alla fine del 2008 con l’allestimento dello spettacolo in salsa comica Amlet (sulle disavventure di un regista e dei suoi attori alle prese con l’Amleto di W.Shakespeare) i cui ottimi riscontri hanno convinto a costituirsi formalmente in Associazione Culturale Teatrale nel 2009 con la produzione di Zorro – un eremita sul marciapiede (allestimento sulla marginalità dal romanzo di M.Mazzantini), mentre il musical Club Moulin Rouge (2010) ha segnato l’apertura ad una contaminazione virtuosa con altre arti (danza, canto e pittura). Tali scelte testuali delineano alcuni dei tratti distintivi della compagnia: ironia e sensibilizzazione sociale, filoni in cui si sono inseriti anche le produzioni più recenti del quinquennio 2011-2016: la dissacrante messinscena sulla precarietà lavorativa giovanile Comuni Mortali di T.Scarpa, il breve monologo Beatrice di S.Benni, la lettura-spettacolo Fratture di I.Amiel sul tema degli “scottati” dalla Shoa (realizzata per la giornata della Memoria), la spassosa versione gay di Indovina chi viene a cena! scritta da D.Conati, lo spettacolo grottesco Tango di S.Mrozek, centrato sul paradossale tentativo di un giovane in lotta contro la propria dissoluta e allargata famiglia per avere delle regole e dei valori, la commedia sull’imprescindibile bisogno d’affetto Terapia di gruppo, caratterizzata dal particolare umorismo di C.Durang,  la messinscena dai tratti assurdi sul senso della creazione artistica Sonno di E.Luttmann, giungendo infine ad un omaggio alla poliedrica forza della femminilità con una versione contemporanea de La Locandiera di C.Goldoni. Nonostante la sua recente storia la Compagnia in questo primo periodo di attività ha coinvolto più di sessanta giovani fra attori e collaboratori partecipando a numerose rassegne, concorsi nazionali e internazionali (Ucraina, Lettonia, Bulgaria, Germania, Canada, Francia) nei quali ha ottenuto premi e riconoscimenti sia individuali che collettivi.",,Teatro,,,/var/comunetn/storage/images/citta/servizi/associazioni/associazione-culturale-teatrale-compagnia-dei-giovani/8321036-5-ita-IT/Associazione-Culturale-Teatrale-Compagnia-dei-Giovani.jpg,2008-01-01,,46.074779,11.121749,cp_9087962315
38,org_83424,L’AltraStrada, L’AltraStrada,,"Volontariato e solidarietà
Assistenza",,pr_71273,,2014-01-01,,46.074779,11.121749,cp_2924060235
39,org_899,Bellesini s.c.s.,"La società cooperativa sociale Bellesini si occupa di gestione  e supervisione pedagogico-educativa di nidi e servizi educativi 3-6 anni.Inoltre promuove, gestisce e realizza iniziative volte alla formazione, alla diffusione della cultura dell'infanzia, di supporto alla genitorialità, di conciliazione lavoro-famiglia-comunità in stretta collaborazione con le amministrazioni e gli enti che sul territorio si occupano di sviluppo infantile e benessere familiare.",,"Scienze sociali
Formazione ed educazione
Volontariato e solidarietà
Formazione personale","famiglia,famiglie,genitori",,/var/comunetn/storage/images/aree-tematiche/politiche-sociali-e-abitative/famiglia-e-minori/associazioni/bellesini-s.c.s/8126101-2-ita-IT/Bellesini-s.c.s.png,2008-01-01,,46.074779,11.121749,cp_4831694379
40,org_974,ASD CSI Trento Nuoto,"
L’avviamento al nuoto rappresenta un settore molto importante della società una delle principali finalità, infatti, è la diffusione del nuoto come attività di benessere psico – fisico completa e fruibile a tutte le età.
Nuotare, di per sé, può risultare uno sport piuttosto noioso se non viene esaltato al massimo l’innegabile benessere che si prova nel trovarsi immersi e nel poter gestire a proprio piacimento l’acqua.Obbiettivo della nostra Scuola Nuoto, pertanto, non è solo ""insegnare a nuotare"" (anche se i risultati vi sorprenderanno) ma è soprattutto quello di apprendere a ""stare dentro l'acqua"" ed interagire con essa con sempre maggiore autonomia permettendo al bambino di migliorare e crescere. Oltre a ciò la frequentazione dei nostri corsi favorisce la socializzazione, sia nei bambini che negli adulti. Frequentare le nostre attività non significa solo imparare a nuotare ma anche stare insieme, divertirsi e trascorrere un piacevole pomeriggio o serata in compagnia, tutti insieme, istruttore compreso",,"Sport
Nuoto",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/asd-csi-trento-nuoto/8126365-3-ita-IT/ASD-CSI-Trento-Nuoto.png,2008-01-01,,46.055962,46.055962,cp_2621712414
41,org_75634,C.S.A. Cooperativa sociale autismo,"Cooperativa Sociale Autismo Trento, in sigla C.S.A. S.r.l., è la prima cooperativa trentina specifica per la patologia autistica e problematiche correlate. E’ composta da molte figure professionali , formate appositamente, ed in continua formazione. Le aree su cui abbiamo personale appositamente formato al nostro interno sono: Psicologia, Pedagogia, Logopedia, Neuropsicomotricità,  Educativa professionale, Educativa scolastica e Tecnica della riabilitazione psichiatrica.",,"Volontariato e solidarietà
Assistenza","famiglia,famiglie",,/var/comunetn/storage/images/aree-tematiche/politiche-sociali-e-abitative/famiglia-e-minori/associazioni/c.s.a.-cooperativa-sociale-autismo/8389824-2-ita-IT/C.S.A.-Cooperativa-sociale-autismo.jpg,2014-01-01,,46.734096,11.288801,cp_3312516455
42,org_255,ARI - Associazione Radioamatori Italiani,"Via Enrico Conci, 86/A - 38123 Trento",,"Intrattenimento - tempo libero
Scienza e tecnologie",,pr_69400,/var/comunetn/storage/images/citta/servizi/associazioni/ari-associazione-radioamatori-italiani/5662402-2-ita-IT/ARI-Associazione-Radioamatori-Italiani.jpg,2008-01-01,,46.074779,11.121749,cp_2551604281
43,org_343,A.S.D. Sportivando,"Nel 1999 si costituisce l'Associazione Sportiva Sportivando, sulla base della condivisione delle sue finalità da parte di un gruppo di amici che diventerà il motore dell'Associazione.In collaborazione con il Comune di Caldonazzo nasce il primo centro estivo per bambini Sportivando. Nel frattempo si progettano le attività per la stagione invernale e si costituisce la prima Scuola Tennis di Sportivando.Negli anni le colonie estive si sono espanse creando più centri e i successi nel tennis sono stati diversi, i più recenti nel 2011 con la vittoria del campionato a squadre nella cat.D2 e con la vittoria del nostro Presidente nella master finale 28&deg; e nel 28&deg; grand prix nella cat. 4a.La disciplina praticata è il tennis. Dopo l'istituzione di alcuni corsi negli anni precedenti, ora l'attività viene per lo più svolta dai nostri associati con la partecipazione ai campionati a squadre.",,"Sport
Tennis e tennis tavolo",,,/var/comunetn/storage/images/aree-tematiche/sport/associazioni/a.s.d.-sportivando/5664103-2-ita-IT/A.S.D.-Sportivando.png,1999-01-01,,46.090779,46.090779,cp_3452463100
44,org_68992,AUSER - Associazione per l'Autogestione dei Servizi e la Solidarietà,Auser,,"Volontariato e solidarietà
Assistenza",,,/var/comunetn/storage/images/citta/servizi/associazioni/auser-associazione-per-l-autogestione-dei-servizi-e-la-solidarieta/5664964-2-ita-IT/AUSER-Associazione-per-l-Autogestione-dei-Servizi-e-la-Solidarieta.jpg,2008-01-01,,46.074779,11.121749,cp_5837485578
45,org_417,Baobab - Nuovo Oratorio Villazzano,"L'Associazione non ha fini di lucro e persegue finalità di solidarietà civile, culturale e sociale volte alla promozione dell'aggregazione, in particolare delle giovani generazioni,attraverso l'oratorio ed il circolo.",,"Volontariato e solidarietà
Integrazione",oratorio;baobab,,/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/baobab-nuovo-oratorio-villazzano/5665468-3-ita-IT/Baobab-Nuovo-Oratorio-Villazzano.jpg,2017-01-01,,46.074779,11.121749,cp_8077029767
46,org_457,"Casa di Accoglienza alla Vita ""Padre Angelo"" - onlus","Attraverso servizi, principalmente residenziali, rivolti a donne italiane e donne straniere (in stato di gravidanza e/o con figli) che si trovano in un momento di difficoltà, si costruiscono percorsi individuali volti a favorire la maternità consapevole e responsabile, per una esperienza che valorizzi le loro competenze affettive, relazionali, di cura e tutela del proprio bambino, non trascurando la componente emotiva e culturale legata all'esperienza della maternità. ",,"Volontariato e solidarietà
Assistenza","donne,donna,maternità,famiglia,famiglie",,/var/comunetn/storage/images/aree-tematiche/politiche-sociali-e-abitative/famiglia-e-minori/associazioni/casa-di-accoglienza-alla-vita-padre-angelo-onlus/5666098-3-ita-IT/Casa-di-Accoglienza-alla-Vita-Padre-Angelo-onlus.jpg,2008-01-01,,46.074779,11.121749,cp_6815124120
47,org_113,Associazione Laica Famiglie in Difficoltà - ALFID onlus,"ALFID offre:


accoglienza, consulenza e orientamento nelle crisi di coppia, ai singoli, alle coppie (sia coniugate che conviventi) di diversa età, cultura e provenienza

mediazione familiare e/o sostegno genitoriale

supporto psicologico al singolo e alla coppia e gruppi di aiuto per genitori separati

ospitalità temporanea in alloggi collettivi sia per donne che per uomini (eventualmente con figli) nel corso della separazione.


Il servizio è gratuito.",,Volontariato e solidarietà,"famiglia,famiglie",,/var/comunetn/storage/images/aree-tematiche/politiche-sociali-e-abitative/famiglia-e-minori/associazioni/associazione-laica-famiglie-in-difficolta-alfid-onlus/5660029-2-ita-IT/Associazione-Laica-Famiglie-in-Difficolta-ALFID-onlus.jpg,2008-01-01,,46.074779,11.121749,cp_2531292064
48,org_123,Alzheimer Trento onlus," Attività svolta:


Alzheimer Trento Onlus nasce nel 1998 per aiutare le famiglie dei malati di Alzheimer ad affrontare i problemi legati alla malattia, ed è il frutto di esperienze dirette di operatori del settore e di chi ha, o ha avuto, un familiare affetto da questo morbo.La diffusione dell’informazione, la sensibilizzazione dell’opinione pubblica e delle istituzioni sulla malattia di Alzheimer e sulle altre forme di demenza;

Tra i suoi scopi ci sono:

Lo sviluppo di servizi sanitari e sociali adeguati;

Il sostegno e la tutela dell’ammalato e dei familiari;

La promozione di gruppi di Auto Aiuto Alzheimer;

L’opportunità di condivisione della propria esperienza con un familiare volontario;

La promozione della ricerca scientifica.

Attività

“Alzheimer Caffè”: incontro mensile per condividere le esperienze ed uscire dalla solitudine.Abbiamo allestito un percorso attrezzato ubicato presso il parco Salè a Trento che consente a chi lo frequenta di migliorare il funzionamento della memoria anche attraverso esercizi fisici.

Organizziamo convegni su temi che emergono dalle problematiche e dalle esperienze dei familiari.

Organizziamo corsi di formazione e informazione ai quali accedono anche operatori sociali e sanitari.

A settembre, mese Mondiale per la sensibilizzazione sulla malattia di Alzheimer organizziamo eventi ed incontri che mirano a ridurre lo stigma della malattia ed a pungolare le istituzioni per un maggior impegno nei confronti dei malati e delle famiglie.


",,"Volontariato e solidarietà
Assistenza",,,/var/comunetn/storage/images/citta/servizi/associazioni/alzheimer-trento-onlus/5660176-2-ita-IT/Alzheimer-Trento-onlus.jpg,1998-01-01,,46.074779,11.121749,cp_4233201345
