remoteId,published,modified,Nome,"Abstract (descrizione in breve)",Indirizzo,Presso,CAP,Località,Telefono,"Telefono alternativo",Fax,"Casella postale",E-mail,"Sito WEB","Pagina Facebook",Categoria,Circoscrizione,Materia,Argomento,Contatti,Referente,"Ruolo del referente",lat,lon,address,"Indirizzo del referente","Telefono del referente","Fax del referente",Scheda,Immagine,Codice,"Data di inizio validità","Data di archiviazione","Parola chiave","Codice Fiscale","Partita IVA"
associazione-233,2008-01-01T00:00:00+01:00,2020-02-11T13:37:31+01:00,"Aquila Basket Trento 2013 S.d.r.l.",,"VIA A. FOGAZZARO 29",,38122,Trento,,,,,segreteria@aquilabasket.it,http://www.aquilabasket.it,,,"Circoscrizione n. 10 - Oltrefersina","Sport
Pallacanestro",,,,,46.056094,11.129927,"Via Antonio Fogazzaro, Cernidor, Bolghera, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38123, Italia",,,,"Aquila Basket Trento è nata a Trento nel 1996: in quella stagione la società bianconera militava nel campionato di serie D e da allora, in 17 anni di attività, ha ottenuto diverse promozioni tanto che dalla stagione 2012/13 l'Aquila Basket disputa il secondo campionato nazionale, la LegaDue. Nel marzo 2013 l'Aquila Basket ha vinto la Coppa Italia di LegaDue. Nel palmares di Aquila Basket c'è anche una Coppa Italia di serie C (2005). Aquila Basket non è però solo prima squadra, infatti, la società trentina ha un ampio settore giovanile con squadre in tutte le categorie, con la punta di diamante del gruppo U19 che partecipa al campionato Nazionale di categoria. Aquila Basket ha anche un settore minibasket ad esso collegato che fa attività di base in diversi centri a Trento e dintorni. L'attività di Aquila Basket non si limita solo a quella sportiva: con Aquila Basket For No Profit è stata creata una rete di associazioni con cui la società bianconera costruisce progetti in favore delle fasce più deboli della comunità trentina.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/aquila-basket-trento-2013-s.d.r.l/5662045-3-ita-IT/Aquila-Basket-Trento-2013-S.d.r.l.png,233,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,02125690228,
associazione-1912,2008-01-01T00:00:00+01:00,2020-02-11T15:54:11+01:00,"A.S. Scuderia Trentina",,"via Rienza 12/D",,38121,Trento,,,,,"segreteria@scuderiatrentina.it    ",http://www.scuderiatrentina.it,,,"Circoscrizione n. 12 - Centro storico - Piedicastello",Sport,,,,,46.100465,11.111823,"Hotel Oasi, Via Rienza, Piazzina, Canova, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38121, Italia",,,,"L'A.S. Scuderia Trentina è nata il 2 agosto 1951 su iniziativa di alcuni amici appassionati dei motori che hanno dato vita ad un nuovo &quot;Gruppo Sportivo&quot; dell'Automobile Club Trento, innestandosi in questa meravigliosa avventura iniziata il 5 luglio 1925 con l'edizione &quot;zero&quot; della &quot;Trento-Bondone&quot;, alla quale parteciparono 16 moto, 2 bici a motore e 11 automobili. Nel 1958 la &quot;Trento-Bondone&quot; ottiene la titolazione europea che mantiene fino al 1981. Problemi di sicurezza fermano infatti la competizione negli anni dal 1982 al 1987.Nel 1982 la Scuderia Trentina, sganciandosi dall'ACI Trento, diventa giuridicamente autonoma. Nel 1983 organizza, in alternativa alla Trento-Bondone, la &quot;Levico-Vetriolopanarotta&quot; che continuerà sino al 2003 con validità (dal 1995 al 1999) di Coppa del Mondo Vetture Elettrosolari.Nel 1990 la &quot;Trento-Bondone&quot; assume la validità di Campionato Italiano, nel 2004 ottiene la titolazione europea per le auto storiche e nel 2006 anche quella prestigiosa per le auto moderne.Nel 2010, in occasione della 60^ edizione della Trento-Bondone, la Scuderia Trentina organizza, su incarico della FIA, la premiazione finale delle 12 gare di Campionato Europeo della Montagna.Tutti i Presidenti della Scuderia che si sono succeduti nell'arco degli anni hanno lasciato la loro impronta: da Massimiliano Zini a Mariano Lubich, da Rinaldo Giovannini a Gianni De Gaspari, da Paolo Colombo a Giancarlo Gardumi e, nel nuovo corso, da Adriano Ciola a Giorgio Sala, da Enrico Zobele fino all'attuale Fiorenzo Dalmeri.In particolare l'associazione organizza:- la Gara di velocità in salita riservata a sole autovetture (Storiche, Moderne e Scaduta omologazione) su strada chiusa al traffico, sotto l'egida della FIA (Federazione Internazionale dell'Automobile) e di ACI-CSAI (Organismo sportivo dell'ACI): &quot;Trento-Bondone&quot; &amp;ndash; km. 17,300 sulla S.P. n. 85 del Monte Bondone- la Gara di abilità automobilistica riservata a sole autovetture, su strada chiusa al traffico con regolamentazione ACI-CSAI: &quot;Slalom 7 tornanti&quot; &amp;ndash; km. 2,900 &amp;ndash; S.P. n. 85 del Monte Bondone (tra Sardagna e Candriai).",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/a.s.-scuderia-trentina/5691823-5-ita-IT/A.S.-Scuderia-Trentina.png,1912,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,," 00862630225",
79b77fa1d12ee49920e462d31277fd83,2015-05-15T00:00:00+02:00,2020-02-19T16:40:11+01:00," Associazione culturale per l'Innovazione e la Diffusione delle Idee",,"via Sommarive, 5",,38123,Trento,"328 1507278",,,,info@tedxtrento.com,http://tedxtrento.com/,"https://facebook.com/TedxTrento/    ",,,"Ambiente e territorio
Scienze sociali
Sociologia","Innovazione e ricerca",,"Mirta Alberti","Legale rappresentante dell'Associazione",46.06689,11.150476,"Via Sommarive, Negrano, Pant&egrave;, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38100, Italia",,,,"L’associazione svolge attività legate al mondo TED, con un grande evento annuale dedicato all’innovazione, a nuovi progetti, nuove ricerche in atto ed attività minori sempre legate al mondo TED con analisi di situazioni e fenomeni sociali, ambientali, economici e tecnologici.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-per-l-innovazione-e-la-diffusione-delle-idee/12151792-1-ita-IT/Associazione-culturale-per-l-Innovazione-e-la-Diffusione-delle-Idee.jpg,,2015-05-15T00:00:00+02:00,2050-12-31T00:00:00+01:00,,02481130223,
45ba3603b3f296a8b80b883289ffb1e5,2020-02-21T00:00:00+01:00,2020-02-21T08:32:52+01:00,"Circolo San Vigilio Mattarello",,Mattarello,,38123,Trento,"0461 945880",,,,circolopensionatimattarello@gmail.com,,,,,"Intrattenimento - tempo libero",,,,,46.005923,11.128024,"Dezima, Mattarello di Sotto, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38123, Italia",,,,"Associazione di promozione sociale dedicata alla popolazione di Mattarello",,,2020-02-21T00:00:00+01:00,2050-12-31T00:00:00+01:00,,96036500229,
associazione-2349,2010-02-12T00:00:00+01:00,2020-03-05T08:14:18+01:00,"Associazione Multiversoteatro",,"Via di San Fabiano, 12",,38121,Trento,"328 8497693",,,,info@multiversoteatro.org,https://www.multiversoteatro.org/,https://it-it.facebook.com/multiversoteatro,,"Circoscrizione n. 06 - Argentario",Teatro,,,,,46.085406,11.15859,"Via di San Fabiano, Moi&agrave;, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38045, Italia",,,,"Multiversoteatro nasce nel 2009, fondato da Michela Embrìaco, attrice, regista, insegnante di teatro e teatroterapeuta. I nostri spettacoli parlano soprattutto del ruolo della donna nella storia e nella società contemporanea.  Multiversoteatro organizza corsi e seminari di teatro e teatroterapia, collabora con enti e onlus.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-multiversoteatro/5699761-4-ita-IT/Associazione-Multiversoteatro.jpg,,2010-02-12T00:00:00+01:00,2050-12-31T00:00:00+01:00,,02140720224,02140720224
87b5be4b4237c6bf93f713f124f143eb,2020-03-02T00:00:00+01:00,2020-03-24T18:56:58+01:00,"Associazione gnostica italiana",,"Via Washington,  79",,20146,Milano,"349 6134344",,,,agi.trento@gmail.com,,,,,"Scienze sociali
Cultura dei popoli",,"La sede di Trento é in via dei Ferrovieri 13",,,46.077138,11.11693,"Via dei Ferrovieri, Piazzina, Cristo Re, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38122, Italia",,,,"Attiva dal 2007, presente a Trento ed in Provincia fin dalla sua fondazione conta ad oggi (siamo nel 2020) 17 centri in tutta Italia.Lo scopo associativo sono lo studio e la diffusione dell'antropologia culturale. Studia i popoli e le culture di ogni latitudine e tempo traendone gli insegnamenti sintesi utili per la vita contemporanea. Sostiene il benessere sociale specialmente dl punto di vista psicologico.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-gnostica-italiana/12170183-1-ita-IT/Associazione-gnostica-italiana.png,,2020-03-02T00:00:00+01:00,2050-12-31T00:00:00+01:00,,97473540157,
associazione-1406,2008-01-01T00:00:00+01:00,2020-07-28T12:34:15+02:00,"Gruppo Trentino di Volontariato Onlus (GTV) ",,"Via Scipio Sighele 3",,38122,Trento,0461917395,,,,info@gtvonline.org,http://www.gtvonline.org,https://it-it.facebook.com/gruppotrentinovolontariato/,"Volontariato e solidarietà","Circoscrizione n. 11 - S. Giuseppe S. Chiara","Volontariato e solidarietà
Cooperazione","Associazioni e volontariato",,"Laura Paternoster",Presidente,0,0,,,,,"GTV è una ong che opera nell'ambito della cooperazione internazionale e dell'educazione alla cittadinanza globale. La sua mission è mettere in relazione la comunità trentina con le comunità del Sud Est Asiatico per sviluppare capacità e scambiare esperienze con particolare attenzione ai diritti dei soggetti vulnerabili come bambini, donne e minoranze. GTV intende l'autosviluppo delle comunità come antidoto allo sfruttamento.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/gruppo-trentino-di-volontariato-onlus-gtv/5271751-2-ita-IT/Gruppo-Trentino-di-Volontariato-Onlus-GTV.png,1406,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,01662170222,
associazione-442,2008-01-01T00:00:00+01:00,2020-09-03T12:39:23+02:00,"Associazione Nazionale Carabinieri - Gen. Michele de Finis ",,"Viale dei Tigli, 4",,38123,Trento,0461392447,,0461392447,,anctrento@gmail.com,,,,"Circoscrizione n. 10 - Oltrefersina","Volontariato e solidarietà",,,"Silvano Fedi",Presidente,46.051177,11.132142,"Viale dei Tigli, Cernidor, San Bartolameo, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38128, Italia",,,,"L'Associazione si propone di:- promuovere la solidarietà tra i militari in servizio e in congedo- mantenere vive le tradizioni dell'Arma e la memoria dei suoi caduti- realizzare, nei limiti delle possibilità, l'assistenza morale, culturale, ricreativa ed economica a favore degli iscritti e delle loro famiglie- promuovere e partecipare ad attività di volontariato per il conseguimento di finalità assistenziali, sociali e culturali.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-nazionale-carabinieri-gen.-michele-de-finis/6487070-2-ita-IT/Associazione-Nazionale-Carabinieri-Gen.-Michele-de-Finis.jpg,442,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,96054710221,
040061fd0acc23caeef80f16ee110aae,2020-09-21T00:00:00+02:00,2020-09-21T10:54:39+02:00,"Associazione House of Boxing",,"Via alle 7 Fontane 37",,38123,Trento,3921321977,,,,,,"https://www.facebook.com/HouseofBoxing ",,,Sport,,"Instagram: https://www.instagram.com/houseofboxing_tn/",,,46.012913,11.104345,"Via alle Sette Fontane, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38060, Italia",,,,"La nostra associazione si occupa di promuovere la cultura del Pugilato, promuoverne i nobili principi e gli ideali. Offriamo oltre ai corsi sportivi uno spazio di aggregazione giovanile, un servizio di aiuto compiti per i nostri atleti, mental coaching sportivo e non. Organizziamo inoltre eventi con esperti, orientati al confronto su tematiche/problematiche che riguardano i giovani sia in ambito sportivo che in ambito di crescita personale.Le attività di svolgono in via Untervegher 78",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/associazione-house-of-boxing/12434567-1-ita-IT/Associazione-House-of-Boxing.png,0,2020-09-21T00:00:00+02:00,2050-12-31T00:00:00+01:00,,02590860223,
associazione-2231,2008-02-27T00:00:00+01:00,2020-10-01T09:10:24+02:00,"Associazione Lucilla May","L'Associazione Lucilla May, nata nel 2006, collabora con numerosi artisti, gruppi e realtà culturali locali e non; si occupa della promozione musicale di qualità cercando sempre nuove forme di diffusione anche attraverso la sinergia con forme d'arte affini (poesia, teatro, ecc.). Ha al suo attivo più di 10 rassegne e numerosi eventi.","Viale N. Bolognini, 34 ",,38122,Trento," 3312913591",,0461238445,,lucillamay@gmail.com,www.barbarabertoldi.it/associazione-lucilla-may/,www.facebook.com/ass.lucillamay/,,"Circoscrizione n. 11 - S. Giuseppe S. Chiara",Musica,,,"Barbara Bertoldi",,0,0,,"VIALE N. BOLOGNINI 34 - 38122 - Trento",,,,/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-lucilla-may/5270211-7-ita-IT/Associazione-Lucilla-May.jpg,2231,2008-02-27T00:00:00+01:00,2050-12-31T00:00:00+01:00,,96073200220,
2251b570da1b66533638b11ad01c477f,2008-01-01T00:00:00+01:00,2020-10-26T09:57:31+01:00,"Webuilding APS","Associazione di promozione sociale",,,,,,"3929097565 ",,,"associaziowebuilding@gmail.com ",http://www.we-building.net/,https://www.facebook.com/noisiamorelazione/,,,"Scienze sociali
Formazione ed educazione",,"
Referente regionale:
Barazza Michela Via alla Pelegrina, 36 - 38121 Trento",,,46.072242,11.119319,"Trento, Piazza Dante, Centro storico Trento, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38122, Italia",,,,"L’associazione opera nella realizzazione di attività informative e formative orientate alla promozione dell’agio e del benessere relazionale, nei vari ambiti di vita e di aggregazione sociale. In particolare essa è promotrice del Metodo Webuilding per la gestione positiva dei gruppi e delle organizzazioni.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/webuilding-aps/12479262-1-ita-IT/Webuilding-APS.jpg,,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,93070570630,
e48119690b560bd795444a93083c11dc,2019-05-08T14:31:16+02:00,2020-11-17T08:42:03+01:00,"Coro filarmonico trentino APS",,"Via per Villamontagna, 79",,38121,Trento," 347 5308211",,,,info@corofilarmonicotrentino.it,http://www.corofilarmonicotrentino.it/,https://www.facebook.com/corofilarmonicotrentino/,,,"Musica
Corale","Associazioni e volontariato","Altri contatti:https://youtube.com/channel/UCOJGHiDboOtOSEBGbI78Jkg corofilarmonicotrentino@pec.it ",,,46.083032,11.161079,"Via per Villamontagna, Moi&agrave;, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38045, Italia",,,,"Il Coro Filarmonico Trentino - costituito  nel 2007 e diretto dal M° Sandro Filippi - svolge una intensa attività concertistica impegnando un organico variabile tra le 24 e 32 unità in repertori sia sacri che profani. Numerose e qualificate le sue collaborazioni a livello locale, nazionale e internazionale. ",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/coro-filarmonico-trentino-aps/11670728-5-ita-IT/Coro-filarmonico-trentino-APS.jpg,,,2050-12-31T00:00:00+01:00,,96079680227,
5a07b0b8b325895505db651b205784fe,2008-01-01T00:00:00+01:00,2021-02-17T11:45:43+01:00,"Federazione Pescatori Trentini - FPT",,"Via al Ponte, 2",,38123,Trento,0461930093,,0461395763,,info@fpt.tn.it,http://www.fpt.tn.it/,,,"Circoscrizione n. 05 - Ravina - Romagnano",Sport,,,,,46.045378,11.113255,"Via del Ponte, Belvedere, Ravina Romagnano, Ravina, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38123, Italia",,,,"Coordinamento tra le varie associazioni dilettantistiche di pesca trentine, aderenti alla federazione",/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/federazione-pescatori-trentini-fpt/9116194-2-ita-IT/Federazione-Pescatori-Trentini-FPT.jpg,1805,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,96086420229,
04ddb99d901aaaa19be500dfc12702b1,2021-02-17T00:00:00+01:00,2021-02-17T12:23:50+01:00,"Associazione culturale cucito & ricamo",,"Via Matteotti, 36",,38122,Trento,3397104901,,,,ass.cucitoericamo@gmail.com,,https://www.facebook.com/bona.piras,,,Arte,,,,,46.055093,11.122607,"39, Via Giacomo Matteotti, Clarina, San Pio X, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38122, Italia",,,,"L'Associazione culturale “Cucito e Ricamo” di Trento ha carattere prevalentemente volontario senza finalità di lucro. Il suo compito è quello di promuovere attività culturali, artistiche e ricreative, cercando il più possibile di divulgare e salvaguardare antiche arti manuali di ricamo, cucito, merletto, uncinetto, maglia, bijoux e, in genere, prodotti artigianali realizzati a mano. Le lezioni si svolgono tutti i giorni, organizzate dalla mattina fino a tardo pomeriggio.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-cucito-ricamo/12676799-2-ita-IT/Associazione-culturale-cucito-ricamo.jpg,,2021-02-17T00:00:00+01:00,2050-12-31T00:00:00+01:00,,96103810220,
associazione-839,2008-01-01T00:00:00+01:00,2021-03-15T14:25:53+01:00,"Consorzio Associazioni con il Mozambico onlus - cam"," Cam","Via Bolzano, 19/H",,38121,Trento,0461232401,,,,cam@trentinomozambico.org,"https://www.trentinomozambico.org/ ","https://www.facebook.com/camtrentinomozambico/ ",,,"Volontariato e solidarietà
Cooperazione",,"Instagram: cam_trentinomozambico  ",,,46.100636,11.111029,"Canova, Roncafort, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38121, Italia",,,,"Il CAM è una organizzazione costituita da 5 associazioni trentine, cui dal 2020 si sono aggiunti anche singoli soci. Dal 2020 opera a Caia e in alte località della provincia di Sofala, Mozambico, negli ambiti: educazione prescolare, promozione della salute comunitaria, microcredito, pianificazione urbanistica-territoriale e gestione sostenibile del territorio, WASH, sviluppo rurale, gestione dei rifiuti solidi urbani, promozione dell'uguaglianza di genere.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/consorzio-associazioni-con-il-mozambico-onlus-cam/5271851-5-ita-IT/Consorzio-Associazioni-con-il-Mozambico-onlus-cam.png,,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,01810670222,
b605baed512bd17cdaf16599ea297a86,2019-12-03T00:00:00+01:00,2021-03-22T08:59:10+01:00,"Banca del Tempo Etico APS",,"via Sabbioni 30 - Povo",,38123,"Povo - Trento",3397935708,,,,bancatempoetico@gmail.com,http://www.banchetempo.tn.it/,,,,"Volontariato e solidarietà",,,,,46.068928,11.15285,"Via Sabbioni, Pant&eacute; di Sopra, Graffiano, Povo, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38100, Italia",,,,"La Banca del Tempo Etico APS è una associazione di mutuo aiuto che utilizza il tempo come moneta di scambio nella &quot;reciprocità&quot;. Si possono scambiare servizi, cose e prodotti, ma anche saperi, cultura e conoscenze. Gli scambi avvengono tramite un sistema informatico dedicato in Telegram: @BancaTempoBot. L'accesso è libero e gratuito.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/banca-del-tempo-etico-aps/12005136-1-ita-IT/Banca-del-Tempo-Etico-APS.jpg,,2019-12-03T00:00:00+01:00,2050-12-31T00:00:00+01:00,banca;tempo,96080870221,
associazione-2477,2013-06-05T00:00:00+02:00,2021-03-22T13:43:47+01:00,"AsTrID OdV - Associazione Trentina per l'Inclusione e la Disabilità OdV.",,"Via Villa 58",,"38049 ","Altopiano della Vigolana ","339 4323016",,,,info@astrid-onlus.it,https://www.astrid-tn.it/,https://www.facebook.com/Astrid-Associazione-Trentina-per-lInclusione-e-la-Disabilit%C3%A0-Onlus-163232610491601/about,,,"Sport
Volontariato e solidarietà
Assistenza","Diversamente abili",,,,45.993846,11.218543,"Via Villa, Maso T&ograve;foi, Altopiano della Vigolana, Comunit&agrave; Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige, 38049, It",presidente@astrid-tn.it,,,"AsTrID OdV vuole costituire un punto di riferimento nella sensibilizzazione della popolazione e delle istituzioni all’abolizione delle diverse barriere fisiche, mentali e sociali. I progetti principali sono:


Paesi senza Barriere, per la mappatura delle barriere architettoniche nei paesi (strade, parcheggi, viabilità) e negli edifici pubblici

Sensibilizzazione all’handicap attraverso iniziative e campagne mirate

&quot;Dalla difficoltà, alla risorsa&quot;, per l’educazione nelle scuole.


",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/astrid-odv-associazione-trentina-per-l-inclusione-e-la-disabilita-odv/7347100-14-ita-IT/AsTrID-OdV-Associazione-Trentina-per-l-Inclusione-e-la-Disabilita-OdV.png,2477,2013-06-05T00:00:00+02:00,2050-12-31T00:00:00+01:00,"invalidi,disabili","96094340229 ",
associazione-109,2008-01-01T00:00:00+01:00,2021-03-26T14:03:35+01:00,"Al-Anon - Gruppi auto-aiuto per familiari di bevitori problematici",,"Via alla Formigheta, 15",,38121,Trento,"800 087 897 (per avere contatti locali)",,,,relazioni.alanon.tnaa@gmail.com,http://www.al-anon.it,,,,"Volontariato e solidarietà
Assistenza",,"Riunioni a Trento martedì e venerdì dalle 20.30 alle 22 presso la Casa Parrocchiale di Martignano in via alla Formigheta, 15 (entrata sul retro).Sospese e attive riunioni telematiche",,,46.089625,11.132378,"Via alla Formigheta, Piazzina, Maso Martis, Martignano, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38121, Italia",,,,"L'Associazione Al-Anon, per familiari ed amici di bevitori problematici, ha lo scopo di aiutare chi soffre per la convivenza con persone per cui il consumo di alcol è diventato un problema, condividendo il percorso di recupero dallo stato di incertezza, ansia, paura,m vergogna e solitudine attraverso il programma dei dodici passi adattati da Alcolisti Anonimi e le esperienze di chi vive o ha vissuto gli stessi problemi.È garantito l'anonimato delle persone e non ci sono quote da pagare.L'unica condizione richiesta per essere membri è di avere un parente o un amico per cui l'alcol è un problema.",,,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,alcolismo,97007630581,
associazione-676,2008-01-01T00:00:00+01:00,2021-04-21T11:06:08+02:00,"Circolo  associativo S. Donà - Aps - Trento",,"Via dei Giardini, 79",,38122,Trento,0461986707,,,,circoloanzianisandona@gmail.com,,,,"Circoscrizione n. 06 - Argentario","Intrattenimento - tempo libero",,,,,46.072648,11.138072,"Circolo Pensionati e Anziani San Don&agrave;, 79, Via dei Giardini, San Vito, Centro storico Trento, San Don&agrave;, Trento, Territorio Val d&#039;Ad",,,,"Il circolo persegue senza scopo di lucro, finalità civiche, solidaristiche e di utilità sociale, attraverso l'esercizio in via esclusiva o principale, di una o più attività di interesse generale in favore dei propri associati, dei loro famigliari o terzi.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/circolo-associativo-s.-dona-aps-trento/5670109-2-ita-IT/Circolo-associativo-S.-Dona-Aps-Trento.jpg,676,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,96006160228,
7b1869d695bf4c96604d37a3b6ef9908,2015-05-15T00:00:00+02:00,2021-04-21T16:30:10+02:00,Alternart,,"Via don Leone Serafini, 44/1 ",,38121,Trento,"348 5303690",,,,artedo.trento@alternart.it,http://www.alternart.it,https://www.facebook.com/artedotrento/,,,"Arte
Danza
Musica
Teatro","Arte e spettacolo",,,,46.088598,11.132312,"44, Via Don Leone Serafini, Piazzina, Maderno, Martignano, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38121, Itali",,,,"Alternart è l'associazione che gestisce la sede trentina della Scuola di Artiterapie Artedo che comprende danza movimento terapia, musicoterapia, teatroterapia e arteterapia. Inoltre organizza workshop ed eventi di vario tipo sempre nell'ambito artistico. Disponibile a collaborare e fare rete, sempre aperti a nuove proposte.
Nuova sede operativa:
Centro &quot;Da zero a infinito&quot;Via Giuseppe Garibaldi, 1 - 38015 Lavis (Tn)",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/alternart/11863457-1-ita-IT/ALTERNART.png,,2015-05-15T00:00:00+02:00,2050-12-31T00:00:00+01:00,," 96108190222 ",
5dc94273c9ca05f73143f6abf6da5a04,2008-01-01T00:00:00+01:00,2021-05-03T14:32:06+02:00,"Associazione culturale KIBO",,"Via Giovanni Falcone, 10",,38123,Trento,,3395245987,,,info@ki-bo.it,"https://www.ki-bo.it/ ",,,,"Volontariato e solidarietà",,,,,46.04612,11.12847,"Via Giovanni Falcone, Clarina, Oltrefersina, Stella, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 38128, Italia",,,,"Promuovere la crescita personale dei propri associati e una completa formazione umana e sociale, con particolare riguardo al campo del benessere personale e del contatto con la natura.L'Associaizone culturale ha come oggetto le seguenti attività: relazionali, culturali, di formazione, di aggiornamento, ludico-ricreativa e per il benessere psico-fisico, in ambito sociale, in ambito ambientale, di solidarietà.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/associazione-culturale-kibo/12786498-3-ita-IT/Associazione-culturale-KIBO.jpg,,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,96113870222,
associazione-1440,2008-01-01T00:00:00+01:00,2021-05-11T14:06:21+02:00,"Il Gruppo, associazione culturale",,"Via Caproni, 15",,38121,Trento,"339 7242285",,,,il_gruppo_roncafort@yahoo.it,"http://www.ilgrupporoncafort.org/ ","https://www.facebook.com/groups/396494783852905 ",,"Circoscrizione n. 01 - Gardolo","Ambiente e territorio",,,"Anna Mussi",Presidente,45.866373,11.015841,"15/c, Via Caproni, Zona Industriale Rovereto, Lizzana, Rovereto, Comunit&agrave; della Vallagarina, Provincia di Trento, Trentino-Alto Adige, 38068, I",,,,"L'Associazione culturale &quot;Il Gruppo&quot; si costituisce a Roncafort nel 1987. Nei primi anni l'attività è prevalentemente ricreativa, volta alla riscoperta delle vecchie tradizioni popolari e alla difesa del territorio, centro di zone commerciali senza strutture sociali dove recuperare un'identità comunitaria. Nel corso degli anni Il Gruppo dedica particolare attenzione al disagio sociale, alla cultura della pace, alla salvaguardia dell'ambiente e al tentativo di recupero della periferia nord di Trento, diventata ormai quartiere dormitorio, come luogo dove vivere, socializzare, costruire rapporti sociali.Dopo alcuni mesi di riflessione in seguito al risultato del referendum sull'inceneritore contro il quale l'associazione si era fortemente opposta, Il Gruppo ha deciso di continuare a portare avanti gli ideali che lo hanno contraddistinto nel tempo: pace, ambiente, iniziative volte all'aggregazione degli abitanti della periferia. In particolare considerando la nuova realtà territoriale per la quale sono presenti un gran numero di stranieri con conseguenti grandi difficoltà di integrazione, si sta provando ad effettuare incontri fra culture diverse.Il Gruppo inoltre si sta dedicando anche ad eventi rivolti agli adolescenti come tentativo di creare momenti di incontro per i giovani che in questo quartiere non hanno strutture a loro disposizione. Il tema della pace rimane sempre prioritario con iniziative che portano alla raccolta di fondi per quanti vivono sotto la soglia della povertà.",,,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,96019140225,
associazione-924,2008-01-01T00:00:00+01:00,2021-05-31T13:48:10+02:00,"Coro alpino trentino di Gardolo",,"Piazzale Groff, 10",,38121,Trento,"339 4376230",,,,info@coroalpinotrentino.it,"https://www.coroalpinotrentino.it/ ","https://it-it.facebook.com/coroalpinotrentino ",,"Circoscrizione n. 01 - Gardolo","Musica
Corale",,,,,46.107625,11.112462,"Biblioteca Gardolo, 2, Piazzale Lionello Groff, Gardolo, Roncafort, Trento, Territorio Val d&#039;Adige, Provincia di Trento, Trentino-Alto Adige, 381",,,,"Associazione corale, costituita nel 1967, iscritta alla Federazione cori del TrentinoAttività di canto popolare",/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/coro-alpino-trentino-di-gardolo/5273358-2-ita-IT/Coro-Alpino-Trentino-di-Gardolo.jpg,924,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,"96008890228 ",
